ad_type_name,area,price,address,property_legal_document,rooms,toilets
Căn hộ/Chung cư,79,10000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,80,13300000000,Hà Nội,đã có sổ,6.0,6.0
Căn hộ/Chung cư,123,3680000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,75,14500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,10500000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,77,16700000000,Hà Nội,đã có sổ,5.0,6.0
Nhà ở,78,10200000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,121,8000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,78,62000000,Hà Nội,đã có sổ,6.0,6.0
Căn hộ/Chung cư,86,3500000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,129,2700000,Hà Nội,đang chờ sổ,1.0,1.0
Nhà ở,75,8900000000,Hà Nội,đã có sổ,9.0,5.0
Nhà ở,80,8800000000,Hà Nội,đã có sổ,8.0,7.0
Nhà ở,86,7000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,75,8000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,86,2450000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,74,8600000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,86,6300000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,129,9500000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,79,18500000000,Hà Nội,đã có sổ,11.0,7.0
Căn hộ/Chung cư,76,3940000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,6950000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,6000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,75,13900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,6000000000,Hà Nội,đã có sổ,6.0,7.0
Căn hộ/Chung cư,75,4700000000,Hà Nội,sổ hồng riêng,3.0,1.0
Nhà ở,89,7900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,37200000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,74,15700000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,81,13500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,8100000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,129,780000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,77,7300000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,76,3760000000,Hà Nội,đã có sổ,2.0,3.0
Nhà ở,76,4580000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,129,13550000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,123,5500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,76,8900000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,42000000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,121,12000000,Hà Nội,đã có sổ,3.0,2.0
Căn hộ/Chung cư,78,7890000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,77,6900000000,Hà Nội,đang chờ sổ,6.0,4.0
Nhà ở,81,5000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,123,3100000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,77,8900000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,121,6900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,84,12000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,121,4500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,77,7750000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,41000000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,86,8300000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,79,9500000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,86,6400000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,74,12770000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,75,9500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,73,8900000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,86,8400000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,80,1470000000,Hà Nội,đang chờ sổ,2.0,3.0
Nhà ở,74,10500000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,80,7550000000,Hà Nội,đã có sổ,2.0,1.0
Nhà ở,86,9000000000,Hà Nội,đã có sổ,3.0,2.0
Căn hộ/Chung cư,79,9600000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,74,5700000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,84,11300000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,75,7500000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,75,1680000000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,77,18000000,Hà Nội,sổ hồng riêng,3.0,3.0
Nhà ở,77,7400000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,80,5000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,5100000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,79,25000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,123,2300000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,123,5150000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,89,7000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,79,9600000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,81,12800000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,80,4250000000,Hà Nội,chưa rõ,3.0,2.0
Nhà ở,81,18000000000,Hà Nội,đã có sổ,2.0,2.0
Căn hộ/Chung cư,76,2100000000,Hà Nội,đang chờ sổ,2.0,1.0
Nhà ở,79,26000000000,Hà Nội,đã có sổ,4.0,6.0
Nhà ở,129,5700000000,Đường Nguyễn Hoàng Tôn,đã có sổ,6.0,6.0
Nhà ở,78,2300000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,74,19900000000,Hà Nội,đã có sổ,6.0,6.0
Căn hộ/Chung cư,78,7500000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,81,6500000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,84,5000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,80,6900000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,89,5200000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,75,8200000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,77,2850000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,76,23000000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,90,6650000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,79,1250000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,9500000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,121,12500000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,81,9500000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,76,13000000000,Hà Nội,đã có sổ,3.0,5.0
Căn hộ/Chung cư,79,12500000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,78,12000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,77,16500000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,86,9350000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,76,4850000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,80,7000000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,89,9000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,80,6350000000,Đường Tam Trinh,đã có sổ,5.0,4.0
Nhà ở,77,7700000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,82,7100000000,Hà Nội,đã có sổ,4.0,2.0
Căn hộ/Chung cư,81,10000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,92,4500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,8350000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,115000000000,Hà Nội,đã có sổ,8.0,7.0
Căn hộ/Chung cư,123,4350000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,78,51500000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,84,8700000000,Ngọc Hồi,đã có sổ,4.0,4.0
Căn hộ/Chung cư,75,10800000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,75,6900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,81,7650000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,4500000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,76,5300000,Hà Nội,đã có sổ,2.0,2.0
Căn hộ/Chung cư,123,5500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,74,3990000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,79,8000000,Hà Nội,đã có sổ,2.0,1.0
Nhà ở,129,11000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,81,7200000000,Hà Nội,đã có sổ,5.0,4.0
Căn hộ/Chung cư,78,2200000000,Hà Nội,chưa rõ,2.0,2.0
Nhà ở,81,17500000000,Hà Nội,đã có sổ,3.0,1.0
Nhà ở,80,5350000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,78,9000000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,75,9350000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,77,6300000000,Hà Nội,đã có sổ,3.0,2.0
Căn hộ/Chung cư,121,9500000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,6000000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,76,4300000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,5900000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,123,3620000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,129,10000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,121,20300000000,"Đại Lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",đã có sổ,4.0,3.0
Căn hộ/Chung cư,88,4300000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,7680000000,Hà Nội,đã có sổ,7.0,4.0
Nhà ở,75,7900000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,79,1234568,Hà Nội,không có sổ,1.0,1.0
Nhà ở,79,19500000000,Hà Nội,đã có sổ,4.0,6.0
Căn hộ/Chung cư,86,8470000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,80,7900000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,81,4550000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,7200000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,6000000,Hà Nội,đã có sổ,2.0,3.0
Căn hộ/Chung cư,74,3800000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,79,22000000,Hà Nội,đã có sổ,9.0,5.0
Nhà ở,80,6000000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,81,14300000000,Hà Nội,đã có sổ,5.0,3.0
Nhà ở,80,2350000000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,81,12800000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,77,6000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,121,9000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,89,15999999999,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,81,6600000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,5800000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,74,1000000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,3740000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,74,9800000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,76,6500000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,84,4900000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,74,4900000000,Hà Nội,đã có sổ,3.0,5.0
Nhà ở,89,5500000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,77,24000000000,Hà Nội,đã có sổ,4.0,2.0
Nhà ở,86,5200000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,76,3760000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,5900000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,76,10500000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,89,5200000000,Hà Nội,đã có sổ,6.0,5.0
Căn hộ/Chung cư,76,12500000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,77,110000000,Hà Nội,đã có sổ,11.0,7.0
Căn hộ/Chung cư,75,2400000000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,121,7500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,86,7200000000,Hà Nội,đã có sổ,7.0,7.0
Căn hộ/Chung cư,123,4300000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,32000000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,86,9950000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,80,6100000000,Hà Nội,đã có sổ,5.0,3.0
Căn hộ/Chung cư,76,4950000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,74,15000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,75,4900000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,78,6800000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,76,3450000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,79,8200000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,80,2450000000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,80,1000000000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,76,7000000,Hà Nội,đã có sổ,1.0,1.0
Căn hộ/Chung cư,78,1550000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,86,4290000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,81,7800000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,77,6000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,75,4800000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,86,5300000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,80,4980000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,121,5800000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,121,5000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,123,4000000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,89,3850000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,86,6500000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,75,10500000000,Hà Nội,không có sổ,2.0,3.0
Nhà ở,75,11000000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,76,6250000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,89,3700000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,7200000000,Hà Nội,đã có sổ,5.0,3.0
Nhà ở,79,15000000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,74,18500000,Hà Nội,không có sổ,2.0,2.0
Căn hộ/Chung cư,77,7100000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,77,14000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,86,6500000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,86,15000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,16000000,Hà Nội,không có sổ,3.0,2.0
Nhà ở,86,17600000000,Lê Trọng Tấn,đã có sổ,5.0,6.0
Nhà ở,77,8950000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,79,7400000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,81,6950000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,6000000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,78,10000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,78,11000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,81,7600000000,Hà Nội,đã có sổ,1.0,1.0
Nhà ở,81,9800000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,123,3100000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,80,6000000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,76,23800000000,Hà Nội,đã có sổ,6.0,4.0
Căn hộ/Chung cư,79,6500000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,81,8600000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,86,6500000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,84,10000000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,81,14000000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,74,13000000000,Hà Nội,đã có sổ,10.0,7.0
Nhà ở,79,14000000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,75,8500000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,89,8888888888,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,84,6050000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,75,1000000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,86,5650000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,79,6100000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,86,3750000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,6000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,74,1000000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,6800000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,900000000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,84,12500000000,Hà Nội,đã có sổ,5.0,5.0
Căn hộ/Chung cư,78,12200000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,81,7500000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,75,9000000,Hà Nội,chưa rõ,2.0,2.0
Nhà ở,129,2600000,Hà Nội,đang chờ sổ,1.0,1.0
Nhà ở,75,21000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,8600000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,19500000000,Hà Nội,đã có sổ,6.0,5.0
Căn hộ/Chung cư,121,8000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,78,4800000,Hà Nội,chưa rõ,2.0,2.0
Nhà ở,89,5200000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,79,8700000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,74,7300000000,Phố Đội Cấn,đã có sổ,3.0,3.0
Nhà ở,81,8300000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,121,13200000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,75,10000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,4500000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,80,14500000000,Hà Nội,đã có sổ,2.0,1.0
Căn hộ/Chung cư,121,4500000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,86,8100000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,75,2150000000,Hà Nội,chưa rõ,2.0,1.0
Nhà ở,74,13500000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,75,6900000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,86,3450000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,121,3650000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,77,22000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,6600000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,82,5600000000,Hà Nội,đã có sổ,2.0,1.0
Căn hộ/Chung cư,84,3190000000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,86,10790000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,76,5500000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,124,6750000000,Không có tên trong ngày,đã có sổ,2.0,2.0
Nhà ở,77,11900000000,Hà Nội,đã có sổ,11.0,7.0
Căn hộ/Chung cư,129,6350000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,84,10750000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,81,19190000000,Hà Nội,đã có sổ,4.0,6.0
Nhà ở,80,3170000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,121,7000000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,121,18000000,Hà Nội,không có sổ,1.0,2.0
Căn hộ/Chung cư,81,5800000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,4900000000,Hà Nội,đã có sổ,5.0,3.0
Nhà ở,86,4690000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,6000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,76,3200000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,81,11900000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,75,1630000000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,77,7390000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,81,14000000,Hà Nội,đã có sổ,1.0,2.0
Nhà ở,81,11000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,89,5400000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,15050000000,Hà Nội,đã có sổ,3.0,5.0
Căn hộ/Chung cư,123,3100000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,123,2350000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,76,3450000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,74,7980000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,79,10200000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,77,10300000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,75,4800000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,78,6000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,77,11900000000,Hà Nội,đã có sổ,8.0,7.0
Nhà ở,75,15000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,78,7500000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,81,11800000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,86,5850000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,81,11800000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,81,13400000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,89,5450000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,81,26000000000,Hà Nội,đã có sổ,6.0,5.0
Căn hộ/Chung cư,78,7200000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,74,24500000000,Hà Nội,đã có sổ,10.0,5.0
Căn hộ/Chung cư,78,12000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,81,10950000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,77,6700000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,82,8200000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,86,2750000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,74,8800000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,80,4550000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,78,96000000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,77,43000000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,82,6400000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,84,5550000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,22100000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,92,3650000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,79,10900000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,8990000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,4797000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,80,6250000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,27500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,79,10600000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,129,9000000000,Hà Nội,đã có sổ,3.0,4.0
