ad_type_name,area,price,address,property_legal_document,rooms,toilets
Nhà ở,86,8750000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,18000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,75,12000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,77,7300000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,123,15500000,Hà Nội,đang chờ sổ,3.0,2.0
Nhà ở,79,16000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,81,7500000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,76,6900000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,123,4570000000,Hà Nội,chưa rõ,2.0,2.0
Căn hộ/Chung cư,86,6300000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,77,10000000,Hà Nội,đã có sổ,4.0,2.0
Nhà ở,79,19800000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,84,8500000000,Vĩnh Quỳnh,đã có sổ,4.0,4.0
Nhà ở,75,15500000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,75,4800000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,86,10300000000,Hà Nội,đã có sổ,2.0,2.0
Căn hộ/Chung cư,123,3550000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,81,5950000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,79,18950000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,86,7980000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,84,2500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,10800000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,76,7850000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,28500000000,Hà Nội,đã có sổ,7.0,7.0
Nhà ở,77,18950000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,129,14800000000,Hà Nội,đã có sổ,8.0,7.0
Nhà ở,74,16500000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,76,3280000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,79,11200000000,Hà Nội,đã có sổ,6.0,7.0
Căn hộ/Chung cư,78,6800000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,80,8280000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,5900000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,78,12000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,121,7300000000,Hà Nội,đã có sổ,7.0,7.0
Căn hộ/Chung cư,75,15000000,Hà Nội,chưa rõ,2.0,2.0
Căn hộ/Chung cư,123,2350000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,79,8000000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,121,12500000,Hà Nội,không có sổ,2.0,1.0
Căn hộ/Chung cư,121,12500000,Hà Nội,không có sổ,2.0,2.0
Căn hộ/Chung cư,121,14500000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,80,1100000000,Tân Khai,đã có sổ,2.0,1.0
Nhà ở,84,1149000000,Hà Nội,đang chờ sổ,3.0,2.0
Căn hộ/Chung cư,78,5200000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,79,50000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,129,8200000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,74,12300000000,Hà Nội,đã có sổ,6.0,3.0
Căn hộ/Chung cư,121,4200000000,Hà Nội,chưa rõ,3.0,2.0
Nhà ở,76,7500000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,80,5730000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,121,24000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,4800000000,Hà Nội,chưa rõ,2.0,2.0
Nhà ở,78,7800000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,20000000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,75,3360000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,74,7400000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,86,32000000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,80,13980000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,76,3850000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,84,6250000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,123,4500000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,81,5000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,86,3150000000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,80,5200000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,84,7500000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,89,3950000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,86,3550000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,75,9600000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,75,3980000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,76,5980000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,80,7300000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,77,9100000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,650000000,Hà Nội,không có sổ,2.0,1.0
Căn hộ/Chung cư,121,11500000,Hà Nội,không có sổ,2.0,1.0
Căn hộ/Chung cư,86,980000000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,121,7200000000,Hà Nội,sổ hồng riêng,3.0,3.0
Căn hộ/Chung cư,76,6300000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,121,3500000,Hà Nội,sổ hồng riêng,9.0,7.0
Căn hộ/Chung cư,80,11000000,Hà Nội,sổ hồng riêng,1.0,2.0
Nhà ở,74,7900000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,75,1000000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,15900000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,77,7800000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,121,23000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,88,10000000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,80,7650000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,84,8150000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,123,3650000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,75,6500000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,75,8150000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,73,15000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,89,5550000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,79,10200000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,77,9300000000,Hà Nội,đã có sổ,3.0,5.0
Nhà ở,77,12000000000,Hà Nội,đã có sổ,2.0,1.0
Nhà ở,75,3650000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,8250000000,Hà Nội,đã có sổ,2.0,3.0
Căn hộ/Chung cư,80,3800000000,Hà Nội,sổ hồng riêng,1.0,2.0
Nhà ở,78,5200000000,Hà Nội,đang chờ sổ,2.0,2.0
Căn hộ/Chung cư,75,5000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,121,24000000,Hà Nội,đã có sổ,7.0,5.0
Căn hộ/Chung cư,121,3250000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,81,9500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,86,17500000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,77,7550000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,76,3950000000,Hà Nội,đang chờ sổ,2.0,2.0
Nhà ở,80,8360000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,13500000,Hà Nội,không có sổ,3.0,2.0
Nhà ở,77,8300000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,12500000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,121,14000000,Hà Nội,đã có sổ,5.0,4.0
Căn hộ/Chung cư,74,5500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,80,6500000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,13000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,84,6700000000,1A,đã có sổ,6.0,4.0
Căn hộ/Chung cư,121,60000000,Hà Nội,sổ hồng riêng,5.0,4.0
Căn hộ/Chung cư,80,3200000000,Hà Nội,chưa rõ,2.0,2.0
Căn hộ/Chung cư,78,8800000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,121,6800000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,129,9400000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,89,4650000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,78,6900000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,77,20500000000,Hà Nội,đã có sổ,6.0,4.0
Căn hộ/Chung cư,121,12700000000,Hà Nội,sổ hồng riêng,4.0,3.0
Căn hộ/Chung cư,78,4000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,129,15000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,75,6200000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,76,9500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,84,2600000000,Hà Nội,đã có sổ,1.0,1.0
Căn hộ/Chung cư,78,6800000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,90,3300000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,79,9250000000,Hà Nội,sổ hồng riêng,2.0,3.0
Nhà ở,79,30000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,74,9150000000,Hà Nội,đã có sổ,5.0,4.0
Căn hộ/Chung cư,121,4250000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,77,6600000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,81,8500000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,128,3000000,Hà Nội,đã có sổ,2.0,1.0
Nhà ở,81,3500000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,80,2000000000,Hà Nội,chưa rõ,2.0,3.0
Nhà ở,81,42000000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,77,4000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,75,5400000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,76,13000000,Hà Nội,đã có sổ,4.0,2.0
Nhà ở,76,12000000000,Hà Nội,đã có sổ,7.0,4.0
Căn hộ/Chung cư,86,3750000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,78,9000000000,Hà Nội,đã có sổ,5.0,3.0
Căn hộ/Chung cư,78,6200000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,84,8000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,123,3900000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,80,7950000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,79,15000000000,Hà Nội,đã có sổ,4.0,2.0
Căn hộ/Chung cư,129,4300000,Hà Nội,không có sổ,3.0,3.0
Nhà ở,74,7600000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,79,16000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,75,399000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,121,16950000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,76,10500000000,Hà Nội,đã có sổ,2.0,3.0
Nhà ở,75,13500000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,74,21900000000,kim mã,đã có sổ,7.0,7.0
Căn hộ/Chung cư,76,2850000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,89,5950000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,79,26000000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,121,11200000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,76,5980000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,80,7800000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,81,5000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,123,4280000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,76,29800000000,Hà Nội,đã có sổ,9.0,6.0
Nhà ở,76,5950000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,86,3000000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,77,6900000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,14200000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,12150000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,86,17000000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,81,4500000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,129,890000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,75,4900000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,89,8500000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,121,9000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,86,6300000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,129,5750000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,6200000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,86,5400000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,77,7150000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,86,26000000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,77,6700000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,76,55000000000,Hà Nội,đã có sổ,2.0,6.0
Căn hộ/Chung cư,74,1000000000,Hà Nội,đang chờ sổ,2.0,2.0
Căn hộ/Chung cư,84,3800000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,123,4100000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,19800000000,Hà Nội,đã có sổ,5.0,3.0
Nhà ở,77,8000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,11900000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,77,21800000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,121,6800000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,75,900000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,75,6800000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,3700000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,79,10500000,Hà Nội,không có sổ,2.0,1.0
Nhà ở,74,6700000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,127,2990000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,81,10800000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,78,9500000000,Đường Thụy Khuê,đã có sổ,6.0,4.0
Nhà ở,77,7300000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,78,7500000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,74,15900000000,Hà Nội,sổ hồng riêng,4.0,3.0
Nhà ở,80,16000000000,Hà Nội,đã có sổ,8.0,6.0
Nhà ở,81,11800000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,48600000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,121,22000000000,Phùng Khoang,đã có sổ,11.0,7.0
Nhà ở,89,3500000,Hà Nội,đã có sổ,3.0,1.0
Căn hộ/Chung cư,89,13000000,Hà Nội,đang chờ sổ,2.0,2.0
Nhà ở,121,13000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,77,4300000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,80,6250000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,78,7000000,Hà Nội,đã có sổ,2.0,3.0
Căn hộ/Chung cư,79,6700000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,129,4950000000,Hà Nội,chưa rõ,3.0,2.0
Nhà ở,86,12000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,78,76000000000,Hà Nội,đã có sổ,7.0,7.0
Căn hộ/Chung cư,76,1100000000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,77,6500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,74,19500000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,86,7800000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,80,1750000000,Hà Nội,chưa rõ,1.0,2.0
Căn hộ/Chung cư,77,5600000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,7350000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,7500000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,123,25000000,Hà Nội,đã có sổ,3.0,5.0
Nhà ở,77,7950000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,77,6300000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,76,6950000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,15600000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,81,13900000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,6900000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,129,23000000000,Hà Nội,đã có sổ,11.0,7.0
Căn hộ/Chung cư,78,9000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,75,8300000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,79,6000000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,80,5750000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,86,9800000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,84,3600000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,121,4700000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,75,16980000000,Đê La Thành,đã có sổ,3.0,3.0
Căn hộ/Chung cư,80,4850000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,77,9800000000,Hà Nội,đã có sổ,3.0,5.0
Nhà ở,80,2700000000,Hà Nội,chưa rõ,2.0,2.0
Căn hộ/Chung cư,75,7500000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,121,6600000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,77,14500000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,78,8900000000,Hà Nội,đã có sổ,5.0,5.0
Căn hộ/Chung cư,76,11650000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,7750000000,Hà Nội,đã có sổ,3.0,5.0
Căn hộ/Chung cư,89,4290000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,81,6500000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,77,4960000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,78,9000000,Hà Nội,không có sổ,1.0,2.0
Căn hộ/Chung cư,76,6000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,74,7900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,77,22500000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,86,3960000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,75,5200000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,77,8900000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,78,9900000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,81,4450000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,7000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,84,4750000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,7000000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,129,13000000000,Hà Nội,đã có sổ,8.0,7.0
Nhà ở,86,5900000000,Hà Nội,đã có sổ,2.0,1.0
Nhà ở,77,6600000000,Hà Nội,đã có sổ,4.0,7.0
Căn hộ/Chung cư,129,7390000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,80,8950000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,79,8200000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,80,6350000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,77,6400000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,74,136000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,121,8700000000,Hà Nội,đã có sổ,10.0,6.0
Căn hộ/Chung cư,78,12000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,80,6650000000,Đường Tam Trinh,đã có sổ,3.0,3.0
Nhà ở,79,7800000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,8200000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,78,7500000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,75,900000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,82,6400000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,86,31500000000,Hà Nội,đã có sổ,5.0,7.0
Nhà ở,75,8500000000,Hà Nội,đã có sổ,3.0,5.0
Căn hộ/Chung cư,77,3550000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,84,7000000000,Hà Nội,đã có sổ,5.0,4.0
Căn hộ/Chung cư,75,10000000,Hà Nội,sổ hồng riêng,3.0,1.0
Nhà ở,86,29000000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,81,7000000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,80,8560000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,121,9500000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,76,8000000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,77,7800000000,Hà Nội,đã có sổ,5.0,4.0
Căn hộ/Chung cư,121,14500000,Hà Nội,không có sổ,3.0,2.0
Căn hộ/Chung cư,86,4050000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,7500000000,Hà Nội,không có sổ,6.0,6.0
Căn hộ/Chung cư,80,3700000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,129,11500000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,7290000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,74,6000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,80,2774000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,79,77000000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,86,8700000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,21750000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,89,5660000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,80,19500000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,86,6800000000,Hà Nội,đã có sổ,8.0,7.0
Nhà ở,75,12500000000,Hà Nội,đã có sổ,9.0,5.0
Căn hộ/Chung cư,78,7300000,Hà Nội,không có sổ,2.0,1.0
Nhà ở,121,33000000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,129,14800000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,3300000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,77,2390000000,Hà Nội,chưa rõ,2.0,1.0
Căn hộ/Chung cư,77,5750000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,15500000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,80,8000000,Hà Nội,đang chờ sổ,2.0,1.0
Nhà ở,121,6990000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,79,51000000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,86,15500000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,78,23200000000,Hà Nội,đã có sổ,10.0,7.0
Nhà ở,81,12000000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,155000000000,Hà Nội,đã có sổ,4.0,7.0
Căn hộ/Chung cư,76,10600000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,81,8170000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,76,2150000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,80,8300000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,7180000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,129,7000000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,86,7000000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,78,2400000000,Hà Nội,không có sổ,3.0,2.0
Nhà ở,75,6900000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,121,5900000000,Hà Nội,đã có sổ,5.0,3.0
Nhà ở,77,7500000000,Hà Nội,đã có sổ,6.0,4.0
